route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
44_2,FULLW,44_2_AM_10,,,,
45_1,FULLW,45_1_AM_1,,,,
45_1,FULLW,45_1_AM_2,,,,
45_1,FULLW,45_1_AM_3,,,,
45_1,FULLW,45_1_AM_4,,,,
45_1,FULLW,45_1_AM_5,,,,
45_1,FULLW,45_1_AM_6,,,,
45_1,FULLW,45_1_AM_7,,,,
45_1,FULLW,45_1_AM_8,,,,
45_1,FULLW,45_1_AM_9,,,,
45_1,FULLW,45_1_AM_10,,,,
45_2,FULLW,45_2_AM_1,,,,
45_2,FULLW,45_2_AM_2,,,,
45_2,FULLW,45_2_AM_3,,,,
45_2,FULLW,45_2_AM_4,,,,
45_2,FULLW,45_2_AM_5,,,,
45_2,FULLW,45_2_AM_6,,,,
45_2,FULLW,45_2_AM_7,,,,
45_2,FULLW,45_2_AM_8,,,,
45_2,FULLW,45_2_AM_9,,,,
45_2,FULLW,45_2_AM_10,,,,
46_1,FULLW,46_1_AM_1,,,,
46_1,FULLW,46_1_AM_2,,,,
46_1,FULLW,46_1_AM_3,,,,
46_1,FULLW,46_1_AM_4,,,,
46_1,FULLW,46_1_AM_5,,,,
46_1,FULLW,46_1_AM_6,,,,
46_1,FULLW,46_1_AM_7,,,,
46_1,FULLW,46_1_AM_8,,,,
46_1,FULLW,46_1_AM_9,,,,
46_1,FULLW,46_1_AM_10,,,,
46_2,FULLW,46_2_AM_1,,,,
46_2,FULLW,46_2_AM_2,,,,
46_2,FULLW,46_2_AM_3,,,,
46_2,FULLW,46_2_AM_4,,,,
46_2,FULLW,46_2_AM_5,,,,
46_2,FULLW,46_2_AM_6,,,,
46_2,FULLW,46_2_AM_7,,,,
46_2,FULLW,46_2_AM_8,,,,
46_2,FULLW,46_2_AM_9,,,,
46_2,FULLW,46_2_AM_10,,,,
47A_1,FULLW,47A_1_AM_1,,,,
47A_1,FULLW,47A_1_AM_2,,,,
47A_1,FULLW,47A_1_AM_3,,,,
47A_1,FULLW,47A_1_AM_4,,,,
47A_1,FULLW,47A_1_AM_5,,,,
47A_1,FULLW,47A_1_AM_6,,,,
47A_1,FULLW,47A_1_AM_7,,,,
47A_1,FULLW,47A_1_AM_8,,,,
47A_1,FULLW,47A_1_AM_9,,,,
47A_1,FULLW,47A_1_AM_10,,,,
47A_2,FULLW,47A_2_AM_1,,,,
47A_2,FULLW,47A_2_AM_2,,,,
47A_2,FULLW,47A_2_AM_3,,,,
47A_2,FULLW,47A_2_AM_4,,,,
47A_2,FULLW,47A_2_AM_5,,,,
47A_2,FULLW,47A_2_AM_6,,,,
47A_2,FULLW,47A_2_AM_7,,,,
47A_2,FULLW,47A_2_AM_8,,,,
47A_2,FULLW,47A_2_AM_9,,,,
47A_2,FULLW,47A_2_AM_10,,,,
47B_1,FULLW,47B_1_AM_1,,,,
47B_1,FULLW,47B_1_AM_2,,,,
47B_1,FULLW,47B_1_AM_3,,,,
47B_1,FULLW,47B_1_AM_4,,,,
47B_1,FULLW,47B_1_AM_5,,,,
47B_1,FULLW,47B_1_AM_6,,,,
47B_1,FULLW,47B_1_AM_7,,,,
47B_1,FULLW,47B_1_AM_8,,,,
47B_1,FULLW,47B_1_AM_9,,,,
47B_1,FULLW,47B_1_AM_10,,,,
47B_2,FULLW,47B_2_AM_1,,,,
47B_2,FULLW,47B_2_AM_2,,,,
47B_2,FULLW,47B_2_AM_3,,,,
47B_2,FULLW,47B_2_AM_4,,,,
47B_2,FULLW,47B_2_AM_5,,,,
47B_2,FULLW,47B_2_AM_6,,,,
47B_2,FULLW,47B_2_AM_7,,,,
47B_2,FULLW,47B_2_AM_8,,,,
47B_2,FULLW,47B_2_AM_9,,,,
47B_2,FULLW,47B_2_AM_10,,,,
48_1,FULLW,48_1_AM_1,,,,
48_1,FULLW,48_1_AM_2,,,,
48_1,FULLW,48_1_AM_3,,,,
48_1,FULLW,48_1_AM_4,,,,
48_1,FULLW,48_1_AM_5,,,,
48_1,FULLW,48_1_AM_6,,,,
48_1,FULLW,48_1_AM_7,,,,
48_1,FULLW,48_1_AM_8,,,,
48_1,FULLW,48_1_AM_9,,,,
48_1,FULLW,48_1_AM_10,,,,
48_1,FULLW,48_1_AM_11,,,,
48_1,FULLW,48_1_AM_12,,,,
48_2,FULLW,48_2_AM_1,,,,
48_2,FULLW,48_2_AM_2,,,,
48_2,FULLW,48_2_AM_3,,,,
48_2,FULLW,48_2_AM_4,,,,
48_2,FULLW,48_2_AM_5,,,,
48_2,FULLW,48_2_AM_6,,,,
48_2,FULLW,48_2_AM_7,,,,
48_2,FULLW,48_2_AM_8,,,,
48_2,FULLW,48_2_AM_9,,,,
48_2,FULLW,48_2_AM_10,,,,
48_2,FULLW,48_2_AM_11,,,,
48_2,FULLW,48_2_AM_12,,,,
49_1,FULLW,49_1_AM_1,,,,
49_1,FULLW,49_1_AM_2,,,,
49_1,FULLW,49_1_AM_3,,,,
49_1,FULLW,49_1_AM_4,,,,
49_1,FULLW,49_1_AM_5,,,,
49_1,FULLW,49_1_AM_6,,,,
49_1,FULLW,49_1_AM_7,,,,
49_1,FULLW,49_1_AM_8,,,,
49_1,FULLW,49_1_AM_9,,,,
49_1,FULLW,49_1_AM_10,,,,
49_1,FULLW,49_1_AM_11,,,,
49_1,FULLW,49_1_AM_12,,,,
49_1,FULLW,49_1_AM_13,,,,
49_1,FULLW,49_1_AM_14,,,,
49_1,FULLW,49_1_AM_15,,,,
49_1,FULLW,49_1_AM_16,,,,
49_1,FULLW,49_1_AM_17,,,,
49_1,FULLW,49_1_AM_18,,,,
49_1,FULLW,49_1_AM_19,,,,
49_2,FULLW,49_2_AM_1,,,,
49_2,FULLW,49_2_AM_2,,,,
49_2,FULLW,49_2_AM_3,,,,
49_2,FULLW,49_2_AM_4,,,,
49_2,FULLW,49_2_AM_5,,,,
49_2,FULLW,49_2_AM_6,,,,
49_2,FULLW,49_2_AM_7,,,,
49_2,FULLW,49_2_AM_8,,,,
49_2,FULLW,49_2_AM_9,,,,
49_2,FULLW,49_2_AM_10,,,,
49_2,FULLW,49_2_AM_11,,,,
49_2,FULLW,49_2_AM_12,,,,
49_2,FULLW,49_2_AM_13,,,,
49_2,FULLW,49_2_AM_14,,,,
49_2,FULLW,49_2_AM_15,,,,
49_2,FULLW,49_2_AM_16,,,,
49_2,FULLW,49_2_AM_17,,,,
49_2,FULLW,49_2_AM_18,,,,
49_2,FULLW,49_2_AM_19,,,,
50_1,FULLW,50_1_AM_1,,,,
50_1,FULLW,50_1_AM_2,,,,
50_1,FULLW,50_1_AM_3,,,,
50_1,FULLW,50_1_AM_4,,,,
50_1,FULLW,50_1_AM_5,,,,
50_1,FULLW,50_1_AM_6,,,,
50_1,FULLW,50_1_AM_7,,,,
50_1,FULLW,50_1_AM_8,,,,
50_1,FULLW,50_1_AM_9,,,,
50_1,FULLW,50_1_AM_10,,,,
50_1,FULLW,50_1_AM_11,,,,
50_1,FULLW,50_1_AM_12,,,,
50_2,FULLW,50_2_AM_1,,,,
50_2,FULLW,50_2_AM_2,,,,
50_2,FULLW,50_2_AM_3,,,,
50_2,FULLW,50_2_AM_4,,,,
50_2,FULLW,50_2_AM_5,,,,
50_2,FULLW,50_2_AM_6,,,,
50_2,FULLW,50_2_AM_7,,,,
50_2,FULLW,50_2_AM_8,,,,
50_2,FULLW,50_2_AM_9,,,,
50_2,FULLW,50_2_AM_10,,,,
50_2,FULLW,50_2_AM_11,,,,
50_2,FULLW,50_2_AM_12,,,,
51_1,FULLW,51_1_AM_1,,,,
51_1,FULLW,51_1_AM_2,,,,
51_1,FULLW,51_1_AM_3,,,,
51_1,FULLW,51_1_AM_4,,,,
51_1,FULLW,51_1_AM_5,,,,
51_1,FULLW,51_1_AM_6,,,,
51_1,FULLW,51_1_AM_7,,,,
51_1,FULLW,51_1_AM_8,,,,
51_1,FULLW,51_1_AM_9,,,,
51_1,FULLW,51_1_AM_10,,,,
51_1,FULLW,51_1_AM_11,,,,
51_1,FULLW,51_1_AM_12,,,,
51_1,FULLW,51_1_AM_13,,,,
51_1,FULLW,51_1_AM_14,,,,
51_1,FULLW,51_1_AM_15,,,,
51_1,FULLW,51_1_AM_16,,,,
51_1,FULLW,51_1_AM_17,,,,
51_1,FULLW,51_1_AM_18,,,,
51_1,FULLW,51_1_AM_19,,,,
51_2,FULLW,51_2_AM_1,,,,
51_2,FULLW,51_2_AM_2,,,,
51_2,FULLW,51_2_AM_3,,,,
51_2,FULLW,51_2_AM_4,,,,
51_2,FULLW,51_2_AM_5,,,,
51_2,FULLW,51_2_AM_6,,,,
51_2,FULLW,51_2_AM_7,,,,
51_2,FULLW,51_2_AM_8,,,,
51_2,FULLW,51_2_AM_9,,,,
51_2,FULLW,51_2_AM_10,,,,
51_2,FULLW,51_2_AM_11,,,,
51_2,FULLW,51_2_AM_12,,,,
51_2,FULLW,51_2_AM_13,,,,
51_2,FULLW,51_2_AM_14,,,,
51_2,FULLW,51_2_AM_15,,,,
51_2,FULLW,51_2_AM_16,,,,
51_2,FULLW,51_2_AM_17,,,,
51_2,FULLW,51_2_AM_18,,,,
51_2,FULLW,51_2_AM_19,,,,
52A_1,FULLW,52A_1_AM_1,,,,
52A_1,FULLW,52A_1_AM_2,,,,
52A_1,FULLW,52A_1_AM_3,,,,
52A_1,FULLW,52A_1_AM_4,,,,
52A_1,FULLW,52A_1_AM_5,,,,
52A_1,FULLW,52A_1_AM_6,,,,
52A_1,FULLW,52A_1_AM_7,,,,
52A_1,FULLW,52A_1_AM_8,,,,
52A_1,FULLW,52A_1_AM_9,,,,
52A_1,FULLW,52A_1_AM_10,,,,
52A_1,FULLW,52A_1_AM_11,,,,
52A_1,FULLW,52A_1_AM_12,,,,
52A_2,FULLW,52A_2_AM_1,,,,
52A_2,FULLW,52A_2_AM_2,,,,
52A_2,FULLW,52A_2_AM_3,,,,
52A_2,FULLW,52A_2_AM_4,,,,
52A_2,FULLW,52A_2_AM_5,,,,
52A_2,FULLW,52A_2_AM_6,,,,
52A_2,FULLW,52A_2_AM_7,,,,
52A_2,FULLW,52A_2_AM_8,,,,
52A_2,FULLW,52A_2_AM_9,,,,
52A_2,FULLW,52A_2_AM_10,,,,
52A_2,FULLW,52A_2_AM_11,,,,
52A_2,FULLW,52A_2_AM_12,,,,
52B_1,FULLW,52B_1_AM_1,,,,
52B_1,FULLW,52B_1_AM_2,,,,
52B_1,FULLW,52B_1_AM_3,,,,
52B_1,FULLW,52B_1_AM_4,,,,
52B_1,FULLW,52B_1_AM_5,,,,
52B_1,FULLW,52B_1_AM_6,,,,
52B_1,FULLW,52B_1_AM_7,,,,
52B_1,FULLW,52B_1_AM_8,,,,
52B_2,FULLW,52B_2_AM_1,,,,
52B_2,FULLW,52B_2_AM_2,,,,
52B_2,FULLW,52B_2_AM_3,,,,
52B_2,FULLW,52B_2_AM_4,,,,
52B_2,FULLW,52B_2_AM_5,,,,
52B_2,FULLW,52B_2_AM_6,,,,
52B_2,FULLW,52B_2_AM_7,,,,
52B_2,FULLW,52B_2_AM_8,,,,
53A_1,FULLW,53A_1_AM_1,,,,
53A_1,FULLW,53A_1_AM_2,,,,
53A_1,FULLW,53A_1_AM_3,,,,
53A_1,FULLW,53A_1_AM_4,,,,
53A_1,FULLW,53A_1_AM_5,,,,
53A_1,FULLW,53A_1_AM_6,,,,
53A_1,FULLW,53A_1_AM_7,,,,
53A_1,FULLW,53A_1_AM_8,,,,
53A_2,FULLW,53A_2_AM_1,,,,
53A_2,FULLW,53A_2_AM_2,,,,
53A_2,FULLW,53A_2_AM_3,,,,
53A_2,FULLW,53A_2_AM_4,,,,
53A_2,FULLW,53A_2_AM_5,,,,
53A_2,FULLW,53A_2_AM_6,,,,
53A_2,FULLW,53A_2_AM_7,,,,
53A_2,FULLW,53A_2_AM_8,,,,
53B_1,FULLW,53B_1_AM_1,,,,
53B_1,FULLW,53B_1_AM_2,,,,
53B_1,FULLW,53B_1_AM_3,,,,
53B_1,FULLW,53B_1_AM_4,,,,
53B_1,FULLW,53B_1_AM_5,,,,
53B_1,FULLW,53B_1_AM_6,,,,
53B_1,FULLW,53B_1_AM_7,,,,
53B_1,FULLW,53B_1_AM_8,,,,
53B_2,FULLW,53B_2_AM_1,,,,
53B_2,FULLW,53B_2_AM_2,,,,
53B_2,FULLW,53B_2_AM_3,,,,
53B_2,FULLW,53B_2_AM_4,,,,
53B_2,FULLW,53B_2_AM_5,,,,
53B_2,FULLW,53B_2_AM_6,,,,
53B_2,FULLW,53B_2_AM_7,,,,
53B_2,FULLW,53B_2_AM_8,,,,
54_1,FULLW,54_1_AM_1,,,,
54_1,FULLW,54_1_AM_2,,,,
54_1,FULLW,54_1_AM_3,,,,
54_1,FULLW,54_1_AM_4,,,,
54_1,FULLW,54_1_AM_5,,,,
54_1,FULLW,54_1_AM_6,,,,
54_1,FULLW,54_1_AM_7,,,,
54_1,FULLW,54_1_AM_8,,,,
54_1,FULLW,54_1_AM_9,,,,
54_1,FULLW,54_1_AM_10,,,,
54_1,FULLW,54_1_AM_11,,,,
54_1,FULLW,54_1_AM_12,,,,
54_1,FULLW,54_1_AM_13,,,,
54_2,FULLW,54_2_AM_1,,,,
54_2,FULLW,54_2_AM_2,,,,
54_2,FULLW,54_2_AM_3,,,,
54_2,FULLW,54_2_AM_4,,,,
54_2,FULLW,54_2_AM_5,,,,
54_2,FULLW,54_2_AM_6,,,,
54_2,FULLW,54_2_AM_7,,,,
54_2,FULLW,54_2_AM_8,,,,
54_2,FULLW,54_2_AM_9,,,,
54_2,FULLW,54_2_AM_10,,,,
54_2,FULLW,54_2_AM_11,,,,
54_2,FULLW,54_2_AM_12,,,,
54_2,FULLW,54_2_AM_13,,,,
55_1,FULLW,55_1_AM_1,,,,
55_1,FULLW,55_1_AM_2,,,,
55_1,FULLW,55_1_AM_3,,,,
55_1,FULLW,55_1_AM_4,,,,
55_1,FULLW,55_1_AM_5,,,,
55_1,FULLW,55_1_AM_6,,,,
55_1,FULLW,55_1_AM_7,,,,
55_1,FULLW,55_1_AM_8,,,,
55_1,FULLW,55_1_AM_9,,,,
55_1,FULLW,55_1_AM_10,,,,
55_2,FULLW,55_2_AM_1,,,,
55_2,FULLW,55_2_AM_2,,,,
55_2,FULLW,55_2_AM_3,,,,
55_2,FULLW,55_2_AM_4,,,,
55_2,FULLW,55_2_AM_5,,,,
55_2,FULLW,55_2_AM_6,,,,
55_2,FULLW,55_2_AM_7,,,,
55_2,FULLW,55_2_AM_8,,,,
55_2,FULLW,55_2_AM_9,,,,
55_2,FULLW,55_2_AM_10,,,,
55B_1,FULLW,55B_1_AM_1,,,,
55B_1,FULLW,55B_1_AM_2,,,,
55B_1,FULLW,55B_1_AM_3,,,,
55B_1,FULLW,55B_1_AM_4,,,,
55B_1,FULLW,55B_1_AM_5,,,,
55B_1,FULLW,55B_1_AM_6,,,,
55B_1,FULLW,55B_1_AM_7,,,,
55B_1,FULLW,55B_1_AM_8,,,,
55B_1,FULLW,55B_1_AM_9,,,,
55B_1,FULLW,55B_1_AM_10,,,,
55B_2,FULLW,55B_2_AM_1,,,,
55B_2,FULLW,55B_2_AM_2,,,,
55B_2,FULLW,55B_2_AM_3,,,,
55B_2,FULLW,55B_2_AM_4,,,,
55B_2,FULLW,55B_2_AM_5,,,,
55B_2,FULLW,55B_2_AM_6,,,,
55B_2,FULLW,55B_2_AM_7,,,,
55B_2,FULLW,55B_2_AM_8,,,,
55B_2,FULLW,55B_2_AM_9,,,,
55B_2,FULLW,55B_2_AM_10,,,,
56A_1,FULLW,56A_1_AM_1,,,,
56A_1,FULLW,56A_1_AM_2,,,,
56A_1,FULLW,56A_1_AM_3,,,,
56A_1,FULLW,56A_1_AM_4,,,,
56A_1,FULLW,56A_1_AM_5,,,,
56A_1,FULLW,56A_1_AM_6,,,,
56A_1,FULLW,56A_1_AM_7,,,,
56A_1,FULLW,56A_1_AM_8,,,,
56A_1,FULLW,56A_1_AM_9,,,,
56A_1,FULLW,56A_1_AM_10,,,,
56A_1,FULLW,56A_1_AM_11,,,,
56A_1,FULLW,56A_1_AM_12,,,,
56A_1,FULLW,56A_1_AM_13,,,,
56A_2,FULLW,56A_2_AM_1,,,,
56A_2,FULLW,56A_2_AM_2,,,,
56A_2,FULLW,56A_2_AM_3,,,,
56A_2,FULLW,56A_2_AM_4,,,,
56A_2,FULLW,56A_2_AM_5,,,,
56A_2,FULLW,56A_2_AM_6,,,,
56A_2,FULLW,56A_2_AM_7,,,,
56A_2,FULLW,56A_2_AM_8,,,,
56A_2,FULLW,56A_2_AM_9,,,,
56A_2,FULLW,56A_2_AM_10,,,,
56A_2,FULLW,56A_2_AM_11,,,,
56A_2,FULLW,56A_2_AM_12,,,,
56A_2,FULLW,56A_2_AM_13,,,,
56B_1,FULLW,56B_1_AM_1,,,,
56B_1,FULLW,56B_1_AM_2,,,,
56B_1,FULLW,56B_1_AM_3,,,,
56B_1,FULLW,56B_1_AM_4,,,,
56B_1,FULLW,56B_1_AM_5,,,,
56B_1,FULLW,56B_1_AM_6,,,,
56B_1,FULLW,56B_1_AM_7,,,,
56B_2,FULLW,56B_2_AM_1,,,,
56B_2,FULLW,56B_2_AM_2,,,,
56B_2,FULLW,56B_2_AM_3,,,,
56B_2,FULLW,56B_2_AM_4,,,,
56B_2,FULLW,56B_2_AM_5,,,,
56B_2,FULLW,56B_2_AM_6,,,,
56B_2,FULLW,56B_2_AM_7,,,,
57_1,FULLW,57_1_AM_1,,,,
57_1,FULLW,57_1_AM_2,,,,
57_1,FULLW,57_1_AM_3,,,,
57_1,FULLW,57_1_AM_4,,,,
57_1,FULLW,57_1_AM_5,,,,
57_2,FULLW,57_2_AM_1,,,,
57_2,FULLW,57_2_AM_2,,,,
57_2,FULLW,57_2_AM_3,,,,
57_2,FULLW,57_2_AM_4,,,,
57_2,FULLW,57_2_AM_5,,,,
58_1,FULLW,58_1_AM_1,,,,
58_1,FULLW,58_1_AM_2,,,,
58_1,FULLW,58_1_AM_3,,,,
58_1,FULLW,58_1_AM_4,,,,
58_1,FULLW,58_1_AM_5,,,,
58_2,FULLW,58_2_AM_1,,,,
58_2,FULLW,58_2_AM_2,,,,
58_2,FULLW,58_2_AM_3,,,,
58_2,FULLW,58_2_AM_4,,,,
58_2,FULLW,58_2_AM_5,,,,
59_1,FULLW,59_1_AM_1,,,,
59_1,FULLW,59_1_AM_2,,,,
59_1,FULLW,59_1_AM_3,,,,
59_1,FULLW,59_1_AM_4,,,,
59_1,FULLW,59_1_AM_5,,,,
59_2,FULLW,59_2_AM_1,,,,
59_2,FULLW,59_2_AM_2,,,,
59_2,FULLW,59_2_AM_3,,,,
59_2,FULLW,59_2_AM_4,,,,
59_2,FULLW,59_2_AM_5,,,,
60A_1,FULLW,60A_1_AM_1,,,,
60A_1,FULLW,60A_1_AM_2,,,,
60A_1,FULLW,60A_1_AM_3,,,,
60A_1,FULLW,60A_1_AM_4,,,,
60A_1,FULLW,60A_1_AM_5,,,,
60A_2,FULLW,60A_2_AM_1,,,,
60A_2,FULLW,60A_2_AM_2,,,,
60A_2,FULLW,60A_2_AM_3,,,,
60A_2,FULLW,60A_2_AM_4,,,,
60A_2,FULLW,60A_2_AM_5,,,,
60B_1,FULLW,60B_1_AM_1,,,,
60B_1,FULLW,60B_1_AM_2,,,,
60B_1,FULLW,60B_1_AM_3,,,,
60B_1,FULLW,60B_1_AM_4,,,,
60B_1,FULLW,60B_1_AM_5,,,,
60B_1,FULLW,60B_1_AM_6,,,,
60B_1,FULLW,60B_1_AM_7,,,,
60B_2,FULLW,60B_2_AM_1,,,,
60B_2,FULLW,60B_2_AM_2,,,,
60B_2,FULLW,60B_2_AM_3,,,,
60B_2,FULLW,60B_2_AM_4,,,,
60B_2,FULLW,60B_2_AM_5,,,,
60B_2,FULLW,60B_2_AM_6,,,,
60B_2,FULLW,60B_2_AM_7,,,,
61_1,FULLW,61_1_AM_1,,,,
61_1,FULLW,61_1_AM_2,,,,
61_1,FULLW,61_1_AM_3,,,,
61_1,FULLW,61_1_AM_4,,,,
61_2,FULLW,61_2_AM_1,,,,
61_2,FULLW,61_2_AM_2,,,,
61_2,FULLW,61_2_AM_3,,,,
61_2,FULLW,61_2_AM_4,,,,
62_1,FULLW,62_1_AM_1,,,,
62_1,FULLW,62_1_AM_2,,,,
62_1,FULLW,62_1_AM_3,,,,
62_1,FULLW,62_1_AM_4,,,,
62_1,FULLW,62_1_AM_5,,,,
62_1,FULLW,62_1_AM_6,,,,
62_1,FULLW,62_1_AM_7,,,,
62_1,FULLW,62_1_AM_8,,,,
62_1,FULLW,62_1_AM_9,,,,
62_1,FULLW,62_1_AM_10,,,,
62_1,FULLW,62_1_AM_11,,,,
62_1,FULLW,62_1_AM_12,,,,
62_1,FULLW,62_1_AM_13,,,,
62_1,FULLW,62_1_AM_14,,,,
62_1,FULLW,62_1_AM_15,,,,
62_1,FULLW,62_1_AM_16,,,,
62_1,FULLW,62_1_AM_17,,,,
62_1,FULLW,62_1_AM_18,,,,
62_1,FULLW,62_1_AM_19,,,,
62_2,FULLW,62_2_AM_1,,,,
62_2,FULLW,62_2_AM_2,,,,
62_2,FULLW,62_2_AM_3,,,,
62_2,FULLW,62_2_AM_4,,,,
62_2,FULLW,62_2_AM_5,,,,
62_2,FULLW,62_2_AM_6,,,,
62_2,FULLW,62_2_AM_7,,,,
62_2,FULLW,62_2_AM_8,,,,
62_2,FULLW,62_2_AM_9,,,,
62_2,FULLW,62_2_AM_10,,,,
62_2,FULLW,62_2_AM_11,,,,
62_2,FULLW,62_2_AM_12,,,,
62_2,FULLW,62_2_AM_13,,,,
62_2,FULLW,62_2_AM_14,,,,
62_2,FULLW,62_2_AM_15,,,,
62_2,FULLW,62_2_AM_16,,,,
62_2,FULLW,62_2_AM_17,,,,
62_2,FULLW,62_2_AM_18,,,,
62_2,FULLW,62_2_AM_19,,,,
63_1,FULLW,63_1_AM_1,,,,
63_1,FULLW,63_1_AM_2,,,,
63_1,FULLW,63_1_AM_3,,,,
63_1,FULLW,63_1_AM_4,,,,
63_1,FULLW,63_1_AM_5,,,,
63_1,FULLW,63_1_AM_6,,,,
63_1,FULLW,63_1_AM_7,,,,
63_1,FULLW,63_1_AM_8,,,,
63_1,FULLW,63_1_AM_9,,,,
63_1,FULLW,63_1_AM_10,,,,
63_1,FULLW,63_1_AM_11,,,,
63_1,FULLW,63_1_AM_12,,,,
63_1,FULLW,63_1_AM_13,,,,
63_2,FULLW,63_2_AM_1,,,,
63_2,FULLW,63_2_AM_2,,,,
63_2,FULLW,63_2_AM_3,,,,
63_2,FULLW,63_2_AM_4,,,,
63_2,FULLW,63_2_AM_5,,,,
63_2,FULLW,63_2_AM_6,,,,
63_2,FULLW,63_2_AM_7,,,,
63_2,FULLW,63_2_AM_8,,,,
63_2,FULLW,63_2_AM_9,,,,
63_2,FULLW,63_2_AM_10,,,,
63_2,FULLW,63_2_AM_11,,,,
63_2,FULLW,63_2_AM_12,,,,
63_2,FULLW,63_2_AM_13,,,,
64_1,FULLW,64_1_AM_1,,,,
64_1,FULLW,64_1_AM_2,,,,
64_1,FULLW,64_1_AM_3,,,,
64_1,FULLW,64_1_AM_4,,,,
64_1,FULLW,64_1_AM_5,,,,
64_1,FULLW,64_1_AM_6,,,,
64_1,FULLW,64_1_AM_7,,,,
64_1,FULLW,64_1_AM_8,,,,
64_1,FULLW,64_1_AM_9,,,,
64_1,FULLW,64_1_AM_10,,,,
64_1,FULLW,64_1_AM_11,,,,
64_1,FULLW,64_1_AM_12,,,,
64_1,FULLW,64_1_AM_13,,,,
64_2,FULLW,64_2_AM_1,,,,
64_2,FULLW,64_2_AM_2,,,,
64_2,FULLW,64_2_AM_3,,,,
64_2,FULLW,64_2_AM_4,,,,
64_2,FULLW,64_2_AM_5,,,,
64_2,FULLW,64_2_AM_6,,,,
64_2,FULLW,64_2_AM_7,,,,
64_2,FULLW,64_2_AM_8,,,,
64_2,FULLW,64_2_AM_9,,,,
64_2,FULLW,64_2_AM_10,,,,
64_2,FULLW,64_2_AM_11,,,,
64_2,FULLW,64_2_AM_12,,,,
64_2,FULLW,64_2_AM_13,,,,
65_1,FULLW,65_1_AM_1,,,,
65_1,FULLW,65_1_AM_2,,,,
65_1,FULLW,65_1_AM_3,,,,
65_1,FULLW,65_1_AM_4,,,,
65_1,FULLW,65_1_AM_5,,,,
65_1,FULLW,65_1_AM_6,,,,
65_1,FULLW,65_1_AM_7,,,,
65_1,FULLW,65_1_AM_8,,,,
65_1,FULLW,65_1_AM_9,,,,
65_1,FULLW,65_1_AM_10,,,,
65_1,FULLW,65_1_AM_11,,,,
65_1,FULLW,65_1_AM_12,,,,
65_1,FULLW,65_1_AM_13,,,,
65_2,FULLW,65_2_AM_1,,,,
65_2,FULLW,65_2_AM_2,,,,
65_2,FULLW,65_2_AM_3,,,,
65_2,FULLW,65_2_AM_4,,,,
65_2,FULLW,65_2_AM_5,,,,
65_2,FULLW,65_2_AM_6,,,,
65_2,FULLW,65_2_AM_7,,,,
65_2,FULLW,65_2_AM_8,,,,
65_2,FULLW,65_2_AM_9,,,,
65_2,FULLW,65_2_AM_10,,,,
65_2,FULLW,65_2_AM_11,,,,
65_2,FULLW,65_2_AM_12,,,,
65_2,FULLW,65_2_AM_13,,,,
72_1,FULLW,72_1_AM_1,,,,
72_1,FULLW,72_1_AM_2,,,,
72_1,FULLW,72_1_AM_3,,,,
72_1,FULLW,72_1_AM_4,,,,
72_1,FULLW,72_1_AM_5,,,,
72_1,FULLW,72_1_AM_6,,,,
72_1,FULLW,72_1_AM_7,,,,
72_1,FULLW,72_1_AM_8,,,,
72_1,FULLW,72_1_AM_9,,,,
72_1,FULLW,72_1_AM_10,,,,
72_1,FULLW,72_1_AM_11,,,,
72_1,FULLW,72_1_AM_12,,,,
72_1,FULLW,72_1_AM_13,,,,
72_2,FULLW,72_2_AM_1,,,,
72_2,FULLW,72_2_AM_2,,,,
72_2,FULLW,72_2_AM_3,,,,
72_2,FULLW,72_2_AM_4,,,,
72_2,FULLW,72_2_AM_5,,,,
72_2,FULLW,72_2_AM_6,,,,
72_2,FULLW,72_2_AM_7,,,,
72_2,FULLW,72_2_AM_8,,,,
72_2,FULLW,72_2_AM_9,,,,
72_2,FULLW,72_2_AM_10,,,,
72_2,FULLW,72_2_AM_11,,,,
72_2,FULLW,72_2_AM_12,,,,
72_2,FULLW,72_2_AM_13,,,,
74_1,FULLW,74_1_AM_1,,,,
74_1,FULLW,74_1_AM_2,,,,
74_1,FULLW,74_1_AM_3,,,,
74_1,FULLW,74_1_AM_4,,,,
74_1,FULLW,74_1_AM_5,,,,
74_1,FULLW,74_1_AM_6,,,,
74_1,FULLW,74_1_AM_7,,,,
74_2,FULLW,74_2_AM_1,,,,
74_2,FULLW,74_2_AM_2,,,,
74_2,FULLW,74_2_AM_3,,,,
74_2,FULLW,74_2_AM_4,,,,
74_2,FULLW,74_2_AM_5,,,,
74_2,FULLW,74_2_AM_6,,,,
74_2,FULLW,74_2_AM_7,,,,
84_1,FULLW,84_1_AM_1,,,,
84_1,FULLW,84_1_AM_2,,,,
84_1,FULLW,84_1_AM_3,,,,
84_1,FULLW,84_1_AM_4,,,,
84_1,FULLW,84_1_AM_5,,,,
84_1,FULLW,84_1_AM_6,,,,
84_1,FULLW,84_1_AM_7,,,,
84_1,FULLW,84_1_AM_8,,,,
84_1,FULLW,84_1_AM_9,,,,
84_1,FULLW,84_1_AM_10,,,,
84_2,FULLW,84_2_AM_1,,,,
84_2,FULLW,84_2_AM_2,,,,
84_2,FULLW,84_2_AM_3,,,,
84_2,FULLW,84_2_AM_4,,,,
84_2,FULLW,84_2_AM_5,,,,
84_2,FULLW,84_2_AM_6,,,,
